Running preemptive_example with Pi approximator...
starting timer with. 0 s and 10000 us
starting timer with. 0 s and 10000 us
Initiating pi_task (ID: 2, Terms: 100000000)
Task 2 - Pi Val: 3.1415910662882059
Task 2 - Pi Val: 3.1415910688037393
Task 2 - Pi Val: 3.1415910713113122
Task 2 - Pi Val: 3.1415910738109622
Task 2 - Pi Val: 3.1415910763027270
Task 2 - Pi Val: 3.1415910787866436
Task 2 - Pi Val: 3.1415910812627492
Task 2 - Pi Val: 3.1415910837310805
Task 2 - Pi Val: 3.1415910861916741
Task 2 - Pi Val: 3.1415910886445663
Task 2 - Pi Val: 3.1415910910897932
Task 2 - Pi Val: 3.1415910935273907
Task 2 - Pi Val: 3.1415910959573944
Task 2 - Pi Val: 3.1415910983798399
Task 2 - Pi Val: 3.1415911007947621
Task 2 - Pi Val: 3.1415911032021963
Task 2 - Pi Val: 3.1415911056021771
Task 2 - Pi Val: 3.1415911079947391
Task 2 - Pi Val: 3.1415911103799167
Task 2 - Pi Val: 3.1415911127577439
Task 2 - Pi Val: 3.1415911151282547
Task 2 - Pi Val: 3.1415911174914829
Task 2 - Pi Val: 3.1415911198474619
Task 2 - Pi Val: 3.1415911221962250
Task 2 - Pi Val: 3.1415911245378054
Task 2 - Pi Val: 3.1415911268722359
Task 2 - Pi Val: 3.1415911291995493
Task 2 - Pi Val: 3.1415911315197780
Task 2 - Pi Val: 3.1415911338329543
Task 2 - Pi Val: 3.1415911361391103
Task 2 - Pi Val: 3.1415911384382780
Task 2 - Pi Val: 3.1415911407304891
Task 2 - Pi Val: 3.1415911430157751
Task 2 - Pi Val: 3.1415911452941673
Task 2 - Pi Val: 3.1415911475656968
Task 2 - Pi Val: 3.1415911498303947
Task 2 - Pi Val: 3.1415911520882917
Task 2 - Pi Val: 3.1415911543394184
Task 2 - Pi Val: 3.1415911565838052
Task 2 - Pi Val: 3.1415911588214823
Task 2 - Pi Val: 3.1415911610524798
Task 2 - Pi Val: 3.1415911632768275
Task 2 - Pi Val: 3.1415911654945551
Task 2 - Pi Val: 3.1415911677056922
Task 2 - Pi Val: 3.1415911699102680
Task 2 - Pi Val: 3.1415911721083117
Task 2 - Pi Val: 3.1415911742998524
Task 2 - Pi Val: 3.1415911764849187
Task 2 - Pi Val: 3.1415911786635395
Task 2 - Pi Val: 3.1415911808357431
Task 2 - Pi Val: 3.1415911830015579
Task 2 - Pi Val: 3.1415911851610120
Task 2 - Pi Val: 3.1415911873141334
Task 2 - Pi Val: 3.1415911894609499
Task 2 - Pi Val: 3.1415911916014891
Task 2 - Pi Val: 3.1415911937357786
Task 2 - Pi Val: 3.1415911958638457
Task 2 - Pi Val: 3.1415911979857175
Task 2 - Pi Val: 3.1415912001014211
Task 2 - Pi Val: 3.1415912022109833
Task 2 - Pi Val: 3.1415912043144309
Task 2 - Pi Val: 3.1415912064117903
Task 2 - Pi Val: 3.1415912085030880
Task 2 - Pi Val: 3.1415912105883502
Task 2 - Pi Val: 3.1415912126676030
Task 2 - Pi Val: 3.1415912147408723
Task 2 - Pi Val: 3.1415912168081840
Task 2 - Pi Val: 3.1415912188695636
Task 2 - Pi Val: 3.1415912209250368
starting timer with. 0 s and 10000 us
Initiating pi_task (ID: 3, Terms: 1000000)
Task 3 - Pi Val: 3.1405926538397929
Task 3 - Pi Val: 3.1410926536210432
Task 3 - Pi Val: 3.1412593202657192
Task 3 - Pi Val: 3.1413426535936995
Task 3 - Pi Val: 3.1413926535917932
Task 3 - Pi Val: 3.1414259869242840
Task 3 - Pi Val: 3.1414497964476650
Task 3 - Pi Val: 3.1414676535902815
Task 3 - Pi Val: 3.1414815424790251
Task 3 - Pi Val: 3.1414926535900432
Task 3 - Pi Val: 3.1415017444990720
Task 3 - Pi Val: 3.1415093202566046
Task 3 - Pi Val: 3.1415157305129840
Task 3 - Pi Val: 3.1415212250184558
Task 3 - Pi Val: 3.1415259869232007
Task 3 - Pi Val: 3.1415301535898543
Task 3 - Pi Val: 3.1415338300604324
Task 3 - Pi Val: 3.1415370980342806
Task 3 - Pi Val: 3.1415400220108823
Task 3 - Pi Val: 3.1415426535898245
Task 3 - Pi Val: 3.1415450345422012
Task 3 - Pi Val: 3.1415471990443622
Task 3 - Pi Val: 3.1415491753289442
Task 3 - Pi Val: 3.1415509869231447
Task 3 - Pi Val: 3.1415526535898093
Task 3 - Pi Val: 3.1415541920513459
Task 3 - Pi Val: 3.1415556165527689
Task 3 - Pi Val: 3.1415569393040904
Task 3 - Pi Val: 3.1415581708311828
Task 3 - Pi Val: 3.1415593202564692
Task 3 - Pi Val: 3.1415603955252855
Task 3 - Pi Val: 3.1415614035898009
Task 3 - Pi Val: 3.1415623505594972
Task 3 - Pi Val: 3.1415632418250937
Task 3 - Pi Val: 3.1415640821612277
Task 3 - Pi Val: 3.1415648758120208
Task 3 - Pi Val: 3.1415656265627712
Task 3 - Pi Val: 3.1415663378003241
Task 3 - Pi Val: 3.1415670125641564
Task 3 - Pi Val: 3.1415676535897972
Task 3 - Pi Val: 3.1415682633458944
Task 3 - Pi Val: 3.1415688440659871
Task 3 - Pi Val: 3.1415693977758429
Task 3 - Pi Val: 3.1415699263170689
Task 3 - Pi Val: 3.1415704313675738
Task 3 - Pi Val: 3.1415709144593610
Task 3 - Pi Val: 3.1415713769940510
Task 3 - Pi Val: 3.1415718202564622
Task 3 - Pi Val: 3.1415722454265301
Task 3 - Pi Val: 3.1415726535897952
Task 3 - Pi Val: 3.1415730457466579
Task 3 - Pi Val: 3.1415734228205643
Task 3 - Pi Val: 3.1415737856652666
Task 3 - Pi Val: 3.1415741350712763
Task 3 - Pi Val: 3.1415744717716129
Task 3 - Pi Val: 3.1415747964469375
Task 3 - Pi Val: 3.1415751097301455
Task 3 - Pi Val: 3.1415754122104842
Task 3 - Pi Val: 3.1415757044372521
Task 3 - Pi Val: 3.1415759869231277
Task 3 - Pi Val: 3.1415762601471714
Task 3 - Pi Val: 3.1415765245575362
Task 3 - Pi Val: 3.1415767805739212
Task 3 - Pi Val: 3.1415770285897942
Task 3 - Pi Val: 3.1415772689744095
Task 3 - Pi Val: 3.1415775020746426
Task 3 - Pi Val: 3.1415777282166597
Task 3 - Pi Val: 3.1415779477074411
Task 3 - Pi Val: 3.1415781608361708
Task 3 - Pi Val: 3.1415783678755083
Task 3 - Pi Val: 3.1415785690827517
Task 3 - Pi Val: 3.1415787647009050
Task 3 - Pi Val: 3.1415789549596569
Task 3 - Pi Val: 3.1415791400762803
Task 3 - Pi Val: 3.1415793202564605
Task 3 - Pi Val: 3.1415794956950570
Task 3 - Pi Val: 3.1415796665768068
Task 3 - Pi Val: 3.1415798330769732
Task 3 - Pi Val: 3.1415799953619456
Task 3 - Pi Val: 3.1415801535897937
Task 3 - Pi Val: 3.1415803079107814
Task 3 - Pi Val: 3.1415804584678425
Task 3 - Pi Val: 3.1415806053970226
Task 3 - Pi Val: 3.1415807488278889
Task 3 - Pi Val: 3.1415808888839113
Task 3 - Pi Val: 3.1415810256828169
Task 3 - Pi Val: 3.1415811593369201
Task 3 - Pi Val: 3.1415812899534300
Task 3 - Pi Val: 3.1415814176347374
Task 3 - Pi Val: 3.1415815424786825
Task 3 - Pi Val: 3.1415816645788046
Task 3 - Pi Val: 3.1415817840245762
Task 3 - Pi Val: 3.1415819009016215
Task 3 - Pi Val: 3.1415820152919212
Task 3 - Pi Val: 3.1415821272740041
Task 3 - Pi Val: 3.1415822369231269
Task 3 - Pi Val: 3.1415823443114430
Task 3 - Pi Val: 3.1415824495081609
Task 3 - Pi Val: 3.1415825525796925
Task 3 - Pi Val: 3.1415826535897935
Task 3 - Pi Val: 3.1415827525996945
Task 3 - Pi Val: 3.1415828496682248
Task 3 - Pi Val: 3.1415829448519294
Task 3 - Pi Val: 3.1415830382051781
Task 3 - Pi Val: 3.1415831297802696
Task 3 - Pi Val: 3.1415832196275293
Task 3 - Pi Val: 3.1415833077954009
Task 3 - Pi Val: 3.1415833943305342
Task 3 - Pi Val: 3.1415834792778668
Task 3 - Pi Val: 3.1415835626807025
Task 3 - Pi Val: 3.1415836445807844
Task 3 - Pi Val: 3.1415837250183648
Task 3 - Pi Val: 3.1415838040322713
Task 3 - Pi Val: 3.1415838816599688
Task 3 - Pi Val: 3.1415839579376195
Task 3 - Pi Val: 3.1415840329001382
Task 3 - Pi Val: 3.1415841065812464
Task 3 - Pi Val: 3.1415841790135222
Task 3 - Pi Val: 3.1415842502284489
Task 3 - Pi Val: 3.1415843202564601
Task 3 - Pi Val: 3.1415843891269835
Task 3 - Pi Val: 3.1415844568684819
Task 3 - Pi Val: 3.1415845235084926
Task 3 - Pi Val: 3.1415845890736643
Task 3 - Pi Val: 3.1415846535897934
Task 3 - Pi Val: 3.1415847170818569
Task 3 - Pi Val: 3.1415847795740453
Task 3 - Pi Val: 3.1415848410897934
Task 3 - Pi Val: 3.1415849016518089
Task 3 - Pi Val: 3.1415849612821011
Task 3 - Pi Val: 3.1415850200020071
Task 3 - Pi Val: 3.1415850778322176
Task 3 - Pi Val: 3.1415851347928009
Task 3 - Pi Val: 3.1415851909032262
Task 3 - Pi Val: 3.1415852461823859
Task 3 - Pi Val: 3.1415853006486169
Task 3 - Pi Val: 3.1415853543197204
Task 3 - Pi Val: 3.1415854072129818
Task 3 - Pi Val: 3.1415854593451890
Task 3 - Pi Val: 3.1415855107326505
Task 3 - Pi Val: 3.1415855613912118
Task 3 - Pi Val: 3.1415856113362722
Task 3 - Pi Val: 3.1415856605828003
Task 3 - Pi Val: 3.1415857091453489
Task 3 - Pi Val: 3.1415857570380692
Task 3 - Pi Val: 3.1415858042747249
Task 3 - Pi Val: 3.1415858508687049
Task 3 - Pi Val: 3.1415858968330366
Task 3 - Pi Val: 3.1415859421803974
Task 3 - Pi Val: 3.1415859869231267
Task 3 - Pi Val: 3.1415860310732370
Task 3 - Pi Val: 3.1415860746424249
Task 3 - Pi Val: 3.1415861176420809
Task 3 - Pi Val: 3.1415861600832998
Task 3 - Pi Val: 3.1415862019768901
Task 3 - Pi Val: 3.1415862433333831
Task 3 - Pi Val: 3.1415862841630417
Task 3 - Pi Val: 3.1415863244758693
Task 3 - Pi Val: 3.1415863642816172
Task 3 - Pi Val: 3.1415864035897933
Task 3 - Pi Val: 3.1415864424096691
Task 3 - Pi Val: 3.1415864807502872
Task 3 - Pi Val: 3.1415865186204682
Task 3 - Pi Val: 3.1415865560288177
Task 3 - Pi Val: 3.1415865929837327
Task 3 - Pi Val: 3.1415866294934078
Task 3 - Pi Val: 3.1415866655658412
Task 3 - Pi Val: 3.1415867012088410
Task 3 - Pi Val: 3.1415867364300300
Task 3 - Pi Val: 3.1415867712368522
Task 3 - Pi Val: 3.1415868056365770
Task 3 - Pi Val: 3.1415868396363050
Task 3 - Pi Val: 3.1415868732429725
Task 3 - Pi Val: 3.1415869064633565
Task 3 - Pi Val: 3.1415869393040790
Task 3 - Pi Val: 3.1415869717716115
Task 3 - Pi Val: 3.1415870038722792
Task 3 - Pi Val: 3.1415870356122652
Task 3 - Pi Val: 3.1415870669976145
Task 3 - Pi Val: 3.1415870980342378
Task 3 - Pi Val: 3.1415871287279149
Task 3 - Pi Val: 3.1415871590842988
Task 3 - Pi Val: 3.1415871891089190
Task 3 - Pi Val: 3.1415872188071846
Task 3 - Pi Val: 3.1415872481843879
Task 3 - Pi Val: 3.1415872772457073
Task 3 - Pi Val: 3.1415873059962104
Task 3 - Pi Val: 3.1415873344408571
Task 3 - Pi Val: 3.1415873625845023
Task 3 - Pi Val: 3.1415873904318986
Task 3 - Pi Val: 3.1415874179876991
Task 3 - Pi Val: 3.1415874452564600
Task 3 - Pi Val: 3.1415874722426431
Task 3 - Pi Val: 3.1415874989506181
Task 3 - Pi Val: 3.1415875253846651
Task 3 - Pi Val: 3.1415875515489770
Task 3 - Pi Val: 3.1415875774476613
Task 3 - Pi Val: 3.1415876030847428
Task 3 - Pi Val: 3.1415876284641652
Task 3 - Pi Val: 3.1415876535897933
Task 3 - Pi Val: 3.1415876784654152
Task 3 - Pi Val: 3.1415877030947438
Task 3 - Pi Val: 3.1415877274814189
Task 3 - Pi Val: 3.1415877516290090
Task 3 - Pi Val: 3.1415877755410128
Task 3 - Pi Val: 3.1415877992208613
Task 3 - Pi Val: 3.1415878226719189
Task 3 - Pi Val: 3.1415878458974856
Task 3 - Pi Val: 3.1415878689007981
Task 3 - Pi Val: 3.1415878916850314
Task 3 - Pi Val: 3.1415879142533004
Task 3 - Pi Val: 3.1415879366086612
Task 3 - Pi Val: 3.1415879587541126
Task 3 - Pi Val: 3.1415879806925970
Task 3 - Pi Val: 3.1415880024270026
Task 3 - Pi Val: 3.1415880239601637
Task 3 - Pi Val: 3.1415880452948624
Task 3 - Pi Val: 3.1415880664338300
Task 3 - Pi Val: 3.1415880873797476
Task 3 - Pi Val: 3.1415881081352479
Task 3 - Pi Val: 3.1415881287029155
Task 3 - Pi Val: 3.1415881490852888
Task 3 - Pi Val: 3.1415881692848606
Task 3 - Pi Val: 3.1415881893040790
Task 3 - Pi Val: 3.1415882091453489
Task 3 - Pi Val: 3.1415882288110323
Task 3 - Pi Val: 3.1415882483034497
Task 3 - Pi Val: 3.1415882676248810
Task 3 - Pi Val: 3.1415882867775662
Task 3 - Pi Val: 3.1415883057637064
Task 3 - Pi Val: 3.1415883245854643
Task 3 - Pi Val: 3.1415883432449657
Task 3 - Pi Val: 3.1415883617442997
Task 3 - Pi Val: 3.1415883800855198
Task 3 - Pi Val: 3.1415883982706444
Task 3 - Pi Val: 3.1415884163016577
Task 3 - Pi Val: 3.1415884341805106
Task 3 - Pi Val: 3.1415884519091210
Task 3 - Pi Val: 3.1415884694893749
Task 3 - Pi Val: 3.1415884869231266
Task 3 - Pi Val: 3.1415885042121999
Task 3 - Pi Val: 3.1415885213583883
Task 3 - Pi Val: 3.1415885383634559
Task 3 - Pi Val: 3.1415885552291376
Task 3 - Pi Val: 3.1415885719571402
Task 3 - Pi Val: 3.1415885885491429
Task 3 - Pi Val: 3.1415886050067974
Task 3 - Pi Val: 3.1415886213317288
Task 3 - Pi Val: 3.1415886375255363
Task 3 - Pi Val: 3.1415886535897933
Task 3 - Pi Val: 3.1415886695260483
Task 3 - Pi Val: 3.1415886853358250
Task 3 - Pi Val: 3.1415887010206233
Task 3 - Pi Val: 3.1415887165819193
Task 3 - Pi Val: 3.1415887320211659
Task 3 - Pi Val: 3.1415887473397933
Task 3 - Pi Val: 3.1415887625392096
Task 3 - Pi Val: 3.1415887776208011
Task 3 - Pi Val: 3.1415887925859323
Task 3 - Pi Val: 3.1415888074359471
Task 3 - Pi Val: 3.1415888221721688
Task 3 - Pi Val: 3.1415888367959002
Task 3 - Pi Val: 3.1415888513084245
Task 3 - Pi Val: 3.1415888657110054
Task 3 - Pi Val: 3.1415888800048876
Task 3 - Pi Val: 3.1415888941912971
Task 3 - Pi Val: 3.1415889082714412
Task 3 - Pi Val: 3.1415889222465097
Task 3 - Pi Val: 3.1415889361176743
Task 3 - Pi Val: 3.1415889498860896
Task 3 - Pi Val: 3.1415889635528929
Task 3 - Pi Val: 3.1415889771192050
Task 3 - Pi Val: 3.1415889905861303
Task 3 - Pi Val: 3.1415890039547568
Task 3 - Pi Val: 3.1415890172261569
Task 3 - Pi Val: 3.1415890304013875
Task 3 - Pi Val: 3.1415890434814900
Task 3 - Pi Val: 3.1415890564674911
Task 3 - Pi Val: 3.1415890693604026
Task 3 - Pi Val: 3.1415890821612219
Task 3 - Pi Val: 3.1415890948709321
Task 3 - Pi Val: 3.1415891074905025
Task 3 - Pi Val: 3.1415891200208887
Task 3 - Pi Val: 3.1415891324630327
Task 3 - Pi Val: 3.1415891448178635
Task 3 - Pi Val: 3.1415891570862968
Task 3 - Pi Val: 3.1415891692692358
Task 3 - Pi Val: 3.1415891813675711
Task 3 - Pi Val: 3.1415891933821808
Task 3 - Pi Val: 3.1415892053139312
Task 3 - Pi Val: 3.1415892171636764
Task 3 - Pi Val: 3.1415892289322590
Task 3 - Pi Val: 3.1415892406205100
Task 3 - Pi Val: 3.1415892522292491
Task 3 - Pi Val: 3.1415892637592848
Task 3 - Pi Val: 3.1415892752114149
Task 3 - Pi Val: 3.1415892865864263
Task 3 - Pi Val: 3.1415892978850953
Task 3 - Pi Val: 3.1415893091081879
Task 3 - Pi Val: 3.1415893202564599
Task 3 - Pi Val: 3.1415893313306571
Task 3 - Pi Val: 3.1415893423315151
Task 3 - Pi Val: 3.1415893532597603
Task 3 - Pi Val: 3.1415893641161091
Task 3 - Pi Val: 3.1415893749012687
Task 3 - Pi Val: 3.1415893856159371
Task 3 - Pi Val: 3.1415893962608031
Task 3 - Pi Val: 3.1415894068365465
Task 3 - Pi Val: 3.1415894173438386
Task 3 - Pi Val: 3.1415894277833417
Task 3 - Pi Val: 3.1415894381557097
Task 3 - Pi Val: 3.1415894484615881
Task 3 - Pi Val: 3.1415894587016144
Task 3 - Pi Val: 3.1415894688764175
Task 3 - Pi Val: 3.1415894789866187
Task 3 - Pi Val: 3.1415894890328313
Task 3 - Pi Val: 3.1415894990156608
Task 3 - Pi Val: 3.1415895089357052
Task 3 - Pi Val: 3.1415895187935550
Task 3 - Pi Val: 3.1415895285897933
Task 3 - Pi Val: 3.1415895383249958
Task 3 - Pi Val: 3.1415895479997312
Task 3 - Pi Val: 3.1415895576145611
Task 3 - Pi Val: 3.1415895671700402
Task 3 - Pi Val: 3.1415895766667163
Task 3 - Pi Val: 3.1415895861051307
Task 3 - Pi Val: 3.1415895954858177
Task 3 - Pi Val: 3.1415896048093055
Task 3 - Pi Val: 3.1415896140761155
Task 3 - Pi Val: 3.1415896232867630
Task 3 - Pi Val: 3.1415896324417570
Task 3 - Pi Val: 3.1415896415416005
Task 3 - Pi Val: 3.1415896505867903
Task 3 - Pi Val: 3.1415896595778172
Task 3 - Pi Val: 3.1415896685151664
Task 3 - Pi Val: 3.1415896773993171
Task 3 - Pi Val: 3.1415896862307428
Task 3 - Pi Val: 3.1415896950099116
Task 3 - Pi Val: 3.1415897037372859
Task 3 - Pi Val: 3.1415897124133227
Task 3 - Pi Val: 3.1415897210384736
Task 3 - Pi Val: 3.1415897296131851
Task 3 - Pi Val: 3.1415897381378982
Task 3 - Pi Val: 3.1415897466130491
Task 3 - Pi Val: 3.1415897550390686
Task 3 - Pi Val: 3.1415897634163829
Task 3 - Pi Val: 3.1415897717454129
Task 3 - Pi Val: 3.1415897800265749
Task 3 - Pi Val: 3.1415897882602804
Task 3 - Pi Val: 3.1415897964469361
Task 3 - Pi Val: 3.1415898045869443
Task 3 - Pi Val: 3.1415898126807024
Task 3 - Pi Val: 3.1415898207286035
Task 3 - Pi Val: 3.1415898287310362
Task 3 - Pi Val: 3.1415898366883848
Task 3 - Pi Val: 3.1415898446010292
Task 3 - Pi Val: 3.1415898524693451
Task 3 - Pi Val: 3.1415898602937039
Task 3 - Pi Val: 3.1415898680744729
Task 3 - Pi Val: 3.1415898758120155
Task 3 - Pi Val: 3.1415898835066908
Task 3 - Pi Val: 3.1415898911588540
Task 3 - Pi Val: 3.1415898987688566
Task 3 - Pi Val: 3.1415899063370460
Task 3 - Pi Val: 3.1415899138637659
Task 3 - Pi Val: 3.1415899213493561
Task 3 - Pi Val: 3.1415899287941529
Task 3 - Pi Val: 3.1415899361984889
Task 3 - Pi Val: 3.1415899435626930
Task 3 - Pi Val: 3.1415899508870906
Task 3 - Pi Val: 3.1415899581720035
Task 3 - Pi Val: 3.1415899654177502
Task 3 - Pi Val: 3.1415899726246458
Task 3 - Pi Val: 3.1415899797930018
Task 3 - Pi Val: 3.1415899869231266
Task 3 - Pi Val: 3.1415899940153252
Task 3 - Pi Val: 3.1415900010698994
Task 3 - Pi Val: 3.1415900080871478
Task 3 - Pi Val: 3.1415900150673658
Task 3 - Pi Val: 3.1415900220108459
Task 3 - Pi Val: 3.1415900289178772
Task 3 - Pi Val: 3.1415900357887461
Task 3 - Pi Val: 3.1415900426237358
Task 3 - Pi Val: 3.1415900494231266
Task 3 - Pi Val: 3.1415900561871959
Task 3 - Pi Val: 3.1415900629162181
Task 3 - Pi Val: 3.1415900696104651
Task 3 - Pi Val: 3.1415900762702056
Task 3 - Pi Val: 3.1415900828957059
Task 3 - Pi Val: 3.1415900894872292
Task 3 - Pi Val: 3.1415900960450362
Task 3 - Pi Val: 3.1415901025693851
Task 3 - Pi Val: 3.1415901090605312
Task 3 - Pi Val: 3.1415901155187273
Task 3 - Pi Val: 3.1415901219442236
Task 3 - Pi Val: 3.1415901283372680
Task 3 - Pi Val: 3.1415901346981056
Task 3 - Pi Val: 3.1415901410269792
Task 3 - Pi Val: 3.1415901473241291
Task 3 - Pi Val: 3.1415901535897933
Task 3 - Pi Val: 3.1415901598242072
Task 3 - Pi Val: 3.1415901660276042
Task 3 - Pi Val: 3.1415901722002151
Task 3 - Pi Val: 3.1415901783422685
Task 3 - Pi Val: 3.1415901844539908
Task 3 - Pi Val: 3.1415901905356061
Task 3 - Pi Val: 3.1415901965873363
Task 3 - Pi Val: 3.1415902026094011
Task 3 - Pi Val: 3.1415902086020182
Task 3 - Pi Val: 3.1415902145654030
Task 3 - Pi Val: 3.1415902204997689
Task 3 - Pi Val: 3.1415902264053272
Task 3 - Pi Val: 3.1415902322822872
Task 3 - Pi Val: 3.1415902381308561
Task 3 - Pi Val: 3.1415902439512390
Task 3 - Pi Val: 3.1415902497436394
Task 3 - Pi Val: 3.1415902555082585
Task 3 - Pi Val: 3.1415902612452956
Task 3 - Pi Val: 3.1415902669549484
Task 3 - Pi Val: 3.1415902726374123
Task 3 - Pi Val: 3.1415902782928811
Task 3 - Pi Val: 3.1415902839215468
Task 3 - Pi Val: 3.1415902895235994
Task 3 - Pi Val: 3.1415902950992272
Task 3 - Pi Val: 3.1415903006486168
Task 3 - Pi Val: 3.1415903061719529
Task 3 - Pi Val: 3.1415903116694185
Task 3 - Pi Val: 3.1415903171411951
Task 3 - Pi Val: 3.1415903225874623
Task 3 - Pi Val: 3.1415903280083979
Task 3 - Pi Val: 3.1415903334041784
Task 3 - Pi Val: 3.1415903387749784
Task 3 - Pi Val: 3.1415903441209711
Task 3 - Pi Val: 3.1415903494423278
Task 3 - Pi Val: 3.1415903547392185
Task 3 - Pi Val: 3.1415903600118116
Task 3 - Pi Val: 3.1415903652602738
Task 3 - Pi Val: 3.1415903704847704
Task 3 - Pi Val: 3.1415903756854652
Task 3 - Pi Val: 3.1415903808625205
Task 3 - Pi Val: 3.1415903860160971
Task 3 - Pi Val: 3.1415903911463543
Task 3 - Pi Val: 3.1415903962534501
Task 3 - Pi Val: 3.1415904013375410
Task 3 - Pi Val: 3.1415904063987820
Task 3 - Pi Val: 3.1415904114373269
Task 3 - Pi Val: 3.1415904164533279
Task 3 - Pi Val: 3.1415904214469361
Task 3 - Pi Val: 3.1415904264183010
Task 3 - Pi Val: 3.1415904313675710
Task 3 - Pi Val: 3.1415904362948930
Task 3 - Pi Val: 3.1415904412004127
Task 3 - Pi Val: 3.1415904460842745
Task 3 - Pi Val: 3.1415904509466214
Task 3 - Pi Val: 3.1415904557875954
Task 3 - Pi Val: 3.1415904606073371
Task 3 - Pi Val: 3.1415904654059858
Task 3 - Pi Val: 3.1415904701836797
Task 3 - Pi Val: 3.1415904749405558
Task 3 - Pi Val: 3.1415904796767497
Task 3 - Pi Val: 3.1415904843923963
Task 3 - Pi Val: 3.1415904890876287
Task 3 - Pi Val: 3.1415904937625794
Task 3 - Pi Val: 3.1415904984173794
Task 3 - Pi Val: 3.1415905030521588
Task 3 - Pi Val: 3.1415905076670465
Task 3 - Pi Val: 3.1415905122621701
Task 3 - Pi Val: 3.1415905168376565
Task 3 - Pi Val: 3.1415905213936312
Task 3 - Pi Val: 3.1415905259302188
Task 3 - Pi Val: 3.1415905304475427
Task 3 - Pi Val: 3.1415905349457254
Task 3 - Pi Val: 3.1415905394248884
Task 3 - Pi Val: 3.1415905438851519
Task 3 - Pi Val: 3.1415905483266353
Task 3 - Pi Val: 3.1415905527494571
Task 3 - Pi Val: 3.1415905571537345
Task 3 - Pi Val: 3.1415905615395840
Task 3 - Pi Val: 3.1415905659071210
Task 3 - Pi Val: 3.1415905702564599
Task 3 - Pi Val: 3.1415905745877142
Task 3 - Pi Val: 3.1415905789009965
Task 3 - Pi Val: 3.1415905831964185
Task 3 - Pi Val: 3.1415905874740907
Task 3 - Pi Val: 3.1415905917341231
Task 3 - Pi Val: 3.1415905959766245
Task 3 - Pi Val: 3.1415906002017029
Task 3 - Pi Val: 3.1415906044094654
Task 3 - Pi Val: 3.1415906086000182
Task 3 - Pi Val: 3.1415906127734667
Task 3 - Pi Val: 3.1415906169299154
Task 3 - Pi Val: 3.1415906210694680
Task 3 - Pi Val: 3.1415906251922273
Task 3 - Pi Val: 3.1415906292982952
Task 3 - Pi Val: 3.1415906333877730
Task 3 - Pi Val: 3.1415906374607610
Task 3 - Pi Val: 3.1415906415173586
Task 3 - Pi Val: 3.1415906455576647
Task 3 - Pi Val: 3.1415906495817772
Task 3 - Pi Val: 3.1415906535897932
Task 3 - Pi Val: 3.1415906575818092
Task 3 - Pi Val: 3.1415906615579207
Task 3 - Pi Val: 3.1415906655182226
Task 3 - Pi Val: 3.1415906694628091
Task 3 - Pi Val: 3.1415906733917734
Task 3 - Pi Val: 3.1415906773052082
Task 3 - Pi Val: 3.1415906812032054
Task 3 - Pi Val: 3.1415906850858562
Task 3 - Pi Val: 3.1415906889532510
Task 3 - Pi Val: 3.1415906928054795
Task 3 - Pi Val: 3.1415906966426308
Task 3 - Pi Val: 3.1415907004647932
Task 3 - Pi Val: 3.1415907042720544
Task 3 - Pi Val: 3.1415907080645014
Task 3 - Pi Val: 3.1415907118422204
Task 3 - Pi Val: 3.1415907156052971
Task 3 - Pi Val: 3.1415907193538164
Task 3 - Pi Val: 3.1415907230878627
Task 3 - Pi Val: 3.1415907268075196
Task 3 - Pi Val: 3.1415907305128701
Task 3 - Pi Val: 3.1415907342039967
Task 3 - Pi Val: 3.1415907378809810
Task 3 - Pi Val: 3.1415907415439041
Task 3 - Pi Val: 3.1415907451928467
Task 3 - Pi Val: 3.1415907488278885
Task 3 - Pi Val: 3.1415907524491088
Task 3 - Pi Val: 3.1415907560565864
Task 3 - Pi Val: 3.1415907596503993
Task 3 - Pi Val: 3.1415907632306250
Task 3 - Pi Val: 3.1415907667973404
Task 3 - Pi Val: 3.1415907703506218
Task 3 - Pi Val: 3.1415907738905451
Task 3 - Pi Val: 3.1415907774171853
Task 3 - Pi Val: 3.1415907809306172
Task 3 - Pi Val: 3.1415907844309147
Task 3 - Pi Val: 3.1415907879181514
Task 3 - Pi Val: 3.1415907913924003
Task 3 - Pi Val: 3.1415907948537337
Task 3 - Pi Val: 3.1415907983022236
Task 3 - Pi Val: 3.1415908017379414
Task 3 - Pi Val: 3.1415908051609577
Task 3 - Pi Val: 3.1415908085713430
Task 3 - Pi Val: 3.1415908119691671
Task 3 - Pi Val: 3.1415908153544991
Task 3 - Pi Val: 3.1415908187274079
Task 3 - Pi Val: 3.1415908220879617
Task 3 - Pi Val: 3.1415908254362283
Task 3 - Pi Val: 3.1415908287722750
Task 3 - Pi Val: 3.1415908320961684
